app_id,ranking,chart,country_id,category_id,name,seller_name,url,Internal Country,internet_users,internet_penetration,cat_name,search_details,Include
1550254458,31,free,26.0,6000,Jobilize Job Search,Jobilize LLC,https://apps.apple.com/ie/app/jobilize-job-search/id1550254458?uo=4,Ireland,4221655.706,84.52%,Business,job search_100,True
482877505,31,free,19.0,6000,Naukri.com Job Search,Info Edge (India) Ltd,https://apps.apple.com/fr/app/naukri-com-job-search/id482877505?uo=4,France,56163971.98,83.34%,Business,job search_100,True
685784406,31,free,18.0,6000,Trade Jobs & Services Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/fi/app/trade-jobs-services-jobs/id685784406?uo=4,Finland,4955932.674,89.61%,Business,job search_100,True
1449090850,31,free,48.0,6000,NEA Job Search,Oum Savuth,https://apps.apple.com/ch/app/nea-job-search/id1449090850?uo=4,Switzerland,8044930.658,93.15%,Business,job search_100,True
1224641282,31,free,42.0,6000,JobFlare for Job Search,Criteria Corp,https://apps.apple.com/pl/app/jobflare-for-job-search/id1224641282?uo=4,Poland,32074671.33,84.52%,Business,job search_100,True
367294492,31,free,74.0,6000,JobStreet - Build your career,JOBSTREET.COM PTE LTD,https://apps.apple.com/eg/app/jobstreet-build-your-career/id367294492?uo=4,Egypt,58620081.79,57.28%,Business,job search_100,True
1449090850,31,free,36.0,6000,NEA Job Search,Oum Savuth,https://apps.apple.com/nz/app/nea-job-search/id1449090850?uo=4,New Zealand,4617108.405,90.81%,Business,job search_100,True
1449090850,31,free,41.0,6000,NEA Job Search,Oum Savuth,https://apps.apple.com/ph/app/nea-job-search/id1449090850?uo=4,Philippines,47149028.13,43.03%,Business,job search_100,True
1450939236,31,free,1.0,6000,Aerotek Jobs & Career Mngmt,Aerotek Inc,https://apps.apple.com/us/app/aerotek-jobs-career-mngmt/id1450939236?uo=4,USA,291589835,88.50%,Business,job search_100,True
452177816,31,free,9.0,6000,CTgoodjobs Job Search,Hong Kong Economic Times Ltd,https://apps.apple.com/cn/app/ctgoodjobs-job-search/id452177816?uo=4,China,766134643.6,54.30%,Business,job search_100,True
348943344,31,free,55.0,6000,Jobsite - UK Job search app,Jobsite UK (Worldwide) Limited,https://apps.apple.com/tw/app/jobsite-uk-job-search-app/id348943344?uo=4,Taiwan,19751660,83.80%,Business,job search_100,True
880539848,31,free,37.0,6006,Job Interviews - The Job Search Solution,Tony Beshara,https://apps.apple.com/no/app/job-interviews-the-job-search-solution/id880539848?uo=4,Norway,5271885.736,98.00%,Reference,job search_100,True
1436746718,31,free,52.0,6000,Law Jobs Search (CareerFocus),Phathom Sriaroonthip,https://apps.apple.com/za/app/law-jobs-search-careerfocus/id1436746718?uo=4,South Africa,33312145.87,56.17%,Business,job search_100,True
1609696228,31,free,10.0,6007,UniEmploi,Othman Bechchar,https://apps.apple.com/co/app/uniemploi/id1609696228?uo=4,Colombia,33077385.89,65.01%,Productivity,job search_100,True
724241430,31,free,8.0,6000,Naukrigulf Job Search App,Info Edge (India) Ltd,https://apps.apple.com/cl/app/naukrigulf-job-search-app/id724241430?uo=4,Chile,15737894.47,82.33%,Business,job search_100,True
1362039097,31,free,154.0,6012,Jobsearchi,Rovshen Shirinzade,https://apps.apple.com/ua/app/jobsearchi/id1362039097?uo=4,Ukraine,27607643.09,62.55%,Lifestyle,job search_100,True
1140824034,31,free,20.0,6000,Jobs.ie - Job Finder App,Jobs.ie Limited,https://apps.apple.com/gr/app/jobs-ie-job-finder-app/id1140824034?uo=4,Greece,8108585.232,75.67%,Business,job search_100,True
1119451499,31,free,59.0,6000,Job Search.,Marisa Carboni,https://apps.apple.com/gb/app/job-search/id1119451499?uo=4,UK,62185322.95,92.52%,Business,job search_100,True
1609696228,31,free,4.0,6007,UniEmploi,Othman Bechchar,https://apps.apple.com/at/app/uniemploi/id1609696228?uo=4,Austria,7825043.993,87.75%,Productivity,job search_100,True
1475654081,31,free,43.0,6000,Pogi Job Search,Pogi Inc.,https://apps.apple.com/pt/app/pogi-job-search/id1475654081?uo=4,Portugal,7764868.542,75.35%,Business,job search_100,True
1040443949,31,free,24.0,6000,Reed.co.uk Job Search,Reed Online Ltd,https://apps.apple.com/in/app/reed-co-uk-job-search/id1040443949?uo=4,India,277122821.1,20.08%,Business,job search_100,True
880539848,31,free,3.0,6006,Job Interviews - The Job Search Solution,Tony Beshara,https://apps.apple.com/au/app/job-interviews-the-job-search-solution/id880539848?uo=4,Australia,22230862.18,86.55%,Reference,job search_100,True
1119451499,31,free,58.0,6000,Job Search.,Marisa Carboni,https://apps.apple.com/ae/app/job-search/id1119451499?uo=4,UAE,9806331.398,99.15%,Business,job search_100,True
924927935,31,free,49.0,6000,Totaljobs - UK Job Search App,Totaljobs Group,https://apps.apple.com/sg/app/totaljobs-uk-job-search-app/id924927935?uo=4,Singapore,5057482.836,88.95%,Business,job search_100,True
867716059,31,free,38.0,6000,Job Search Engine - All Jobs,Vidal de Wit,https://apps.apple.com/pk/app/job-search-engine-all-jobs/id867716059?uo=4,Pakistan,37708313.42,17.07%,Business,job search_100,True
1250560964,31,free,7.0,6000,ExpressJobs Job Search & Apply,Express Services Inc,https://apps.apple.com/ca/app/expressjobs-job-search-apply/id1250560964?uo=4,Canada,35231377.02,92.70%,Business,job search_100,True
1530234039,32,free,37.0,6000,TechJob.app – IT Jobs,Arthur Franca,https://apps.apple.com/no/app/techjob-app-it-jobs/id1530234039?uo=4,Norway,5271885.736,98.00%,Business,job search_100,True
867716059,32,free,75.0,6000,Job Search Engine - All Jobs,Vidal de Wit,https://apps.apple.com/ee/app/job-search-engine-all-jobs/id867716059?uo=4,Estonia,1191726.313,89.53%,Business,job search_100,True
379240463,32,free,19.0,6000,Trovit Travail,"Trovit Search, S.L.",https://apps.apple.com/fr/app/trovit-travail/id379240463?uo=4,France,56163971.98,83.34%,Business,job search_100,True
1224641282,32,free,34.0,6000,JobFlare for Job Search,Criteria Corp,https://apps.apple.com/mx/app/jobflare-for-job-search/id1224641282?uo=4,Mexico,90343064.59,70.07%,Business,job search_100,True
1224641282,32,free,61.0,6000,JobFlare for Job Search,Criteria Corp,https://apps.apple.com/vn/app/jobflare-for-job-search/id1224641282?uo=4,Vietnam,66871606.52,68.70%,Business,job search_100,True
1550254458,32,free,52.0,6000,Jobilize Job Search,Jobilize LLC,https://apps.apple.com/za/app/jobilize-job-search/id1550254458?uo=4,South Africa,33312145.87,56.17%,Business,job search_100,True
1271158533,32,free,1.0,6012,Chorely - Chores Made Easy,Anand Chandra,https://apps.apple.com/us/app/chorely-chores-made-easy/id1271158533?uo=4,USA,291589835,88.50%,Lifestyle,job search_100,True
414607432,32,free,13.0,6000,JobsDB Job Search,Jobs DB Hong Kong Ltd,https://apps.apple.com/cz/app/jobsdb-job-search/id414607432?uo=4,Czechia,8651870.281,80.87%,Business,job search_100,True
414607432,32,free,14.0,6000,JobsDB Job Search,Jobs DB Hong Kong Ltd,https://apps.apple.com/dk/app/jobsdb-job-search/id414607432?uo=4,Denmark,5717483.718,98.05%,Business,job search_100,True
1566502860,32,free,49.0,6000,Gemini Job Search,Blast Productions Limited,https://apps.apple.com/sg/app/gemini-job-search/id1566502860?uo=4,Singapore,5057482.836,88.95%,Business,job search_100,True
1372389812,32,free,27.0,6000,Huntr: Job Search Browser,Rennie Haylock,https://apps.apple.com/il/app/huntr-job-search-browser/id1372389812?uo=4,Israel,7999151.892,86.79%,Business,job search_100,True
1609696228,32,free,20.0,6007,UniEmploi,Othman Bechchar,https://apps.apple.com/gr/app/uniemploi/id1609696228?uo=4,Greece,8108585.232,75.67%,Productivity,job search_100,True
952322197,32,free,41.0,6000,Job Search Organizer,"V-Soft Consulting Group, Inc.",https://apps.apple.com/ph/app/job-search-organizer/id952322197?uo=4,Philippines,47149028.13,43.03%,Business,job search_100,True
1477299281,32,free,62.0,6000,Wolt配達パートナーアプリ,Wolt Enterprises Oy,https://apps.apple.com/jp/app/wolt%E9%85%8D%E9%81%94%E3%83%91%E3%83%BC%E3%83%88%E3%83%8A%E3%83%BC%E3%82%A2%E3%83%97%E3%83%AA/id1477299281?uo=4,Japan,114865144,91.28%,Business,job search_100,
1018633510,32,free,48.0,6012,Search all Jobs in BD,Md Fazlul Haque,https://apps.apple.com/ch/app/search-all-jobs-in-bd/id1018633510?uo=4,Switzerland,8044930.658,93.15%,Lifestyle,job search_100,True
935197423,32,free,55.0,6000,Caterer Job Search,Totaljobs Group,https://apps.apple.com/tw/app/caterer-job-search/id935197423?uo=4,Taiwan,19751660,83.80%,Business,job search_100,True
724241430,32,free,17.0,6000,Naukrigulf Job Search App,Info Edge (India) Ltd,https://apps.apple.com/es/app/naukrigulf-job-search-app/id724241430?uo=4,Spain,42956709.6,90.72%,Business,job search_100,True
1609696228,32,free,8.0,6007,UniEmploi,Othman Bechchar,https://apps.apple.com/cl/app/uniemploi/id1609696228?uo=4,Chile,15737894.47,82.33%,Productivity,job search_100,True
724241430,32,free,4.0,6000,Naukrigulf Job Search App,Info Edge (India) Ltd,https://apps.apple.com/at/app/naukrigulf-job-search-app/id724241430?uo=4,Austria,7825043.993,87.75%,Business,job search_100,True
1479832803,32,free,154.0,6017,RT Lane Recruitment,Tapas Singh,https://apps.apple.com/ua/app/rt-lane-recruitment/id1479832803?uo=4,Ukraine,27607643.09,62.55%,Education,job search_100,True
1436746718,32,free,6.0,6000,Law Jobs Search (CareerFocus),Phathom Sriaroonthip,https://apps.apple.com/br/app/law-jobs-search-careerfocus/id1436746718?uo=4,Brazil,149714694.7,70.43%,Business,job search_100,True
1609696228,32,free,2.0,6007,UniEmploi,Othman Bechchar,https://apps.apple.com/ar/app/uniemploi/id1609696228?uo=4,Argentina,33712623.81,74.29%,Productivity,job search_100,True
1456972935,32,free,80.0,6000,Sports & Recreation Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/bg/app/sports-recreation-jobs/id1456972935?uo=4,Bulgaria,4711453.85,67.95%,Business,job search_100,True
1479832803,32,free,25.0,6017,RT Lane Recruitment,Tapas Singh,https://apps.apple.com/id/app/rt-lane-recruitment/id1479832803?uo=4,Indonesia,130445190,47.69%,Education,job search_100,True
1374123218,32,free,44.0,6000,JobsDB Singapore job search sg,Job Seeker Pty Ltd,https://apps.apple.com/qa/app/jobsdb-singapore-job-search-sg/id1374123218?uo=4,Qatar,2871057.081,99.65%,Business,job search_100,True
924927935,32,free,82.0,6000,Totaljobs - UK Job Search App,Totaljobs Group,https://apps.apple.com/ke/app/totaljobs-uk-job-search-app/id924927935?uo=4,Kenya,12133558.03,22.57%,Business,job search_100,True
482877505,32,free,74.0,6000,Naukri.com Job Search,Info Edge (India) Ltd,https://apps.apple.com/eg/app/naukri-com-job-search/id482877505?uo=4,Egypt,58620081.79,57.28%,Business,job search_100,True
482877505,32,free,15.0,6000,Naukri.com Job Search,Info Edge (India) Ltd,https://apps.apple.com/de/app/naukri-com-job-search/id482877505?uo=4,Germany,73363634.58,88.13%,Business,job search_100,True
686313765,32,free,59.0,6000,Education Jobs & Teaching Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/gb/app/education-jobs-teaching-jobs/id686313765?uo=4,UK,62185322.95,92.52%,Business,job search_100,True
1457915113,32,free,7.0,6007,Elite Technical Job Search,"StaffUP, LLC",https://apps.apple.com/ca/app/elite-technical-job-search/id1457915113?uo=4,Canada,35231377.02,92.70%,Productivity,job search_100,True
1475654081,32,free,54.0,6000,Pogi Job Search,Pogi Inc.,https://apps.apple.com/se/app/pogi-job-search/id1475654081?uo=4,Sweden,9783323.857,94.49%,Business,job search_100,True
1475654081,32,free,56.0,6000,Pogi Job Search,Pogi Inc.,https://apps.apple.com/th/app/pogi-job-search/id1475654081?uo=4,Thailand,46523369.73,66.65%,Business,job search_100,True
1475654081,32,free,57.0,6000,Pogi Job Search,Pogi Inc.,https://apps.apple.com/tr/app/pogi-job-search/id1475654081?uo=4,Turkey,62391261.98,73.98%,Business,job search_100,True
414607432,32,free,23.0,6000,JobsDB Job Search,Jobs DB Hong Kong Ltd,https://apps.apple.com/hu/app/jobsdb-job-search/id414607432?uo=4,Hungary,7836049.646,80.37%,Business,job search_100,True
1609696228,32,free,28.0,6007,UniEmploi,Othman Bechchar,https://apps.apple.com/it/app/uniemploi/id1609696228?uo=4,Italy,44300560.03,74.39%,Productivity,job search_100,True
1579998425,32,free,70.0,6000,JobSeer: Skip the job search,Fangzhou Lu,https://apps.apple.com/lt/app/jobseer-skip-the-job-search/id1579998425?uo=4,Lithuania,2279968.476,81.58%,Business,job search_100,True
1025737011,32,free,50.0,6000,IrishJobs.ie - Job Search App,SAONGROUP LIMITED,https://apps.apple.com/sk/app/irishjobs-ie-job-search-app/id1025737011?uo=4,Slovakia,4522837.99,82.85%,Business,job search_100,True
1131342792,32,free,45.0,6000,Uber Driver,"Uber Technologies, Inc.",https://apps.apple.com/ro/app/uber-driver/id1131342792?uo=4,Romania,14205672.69,73.66%,Business,job search_100,
724241430,32,free,42.0,6000,Naukrigulf Job Search App,Info Edge (India) Ltd,https://apps.apple.com/pl/app/naukrigulf-job-search-app/id724241430?uo=4,Poland,32074671.33,84.52%,Business,job search_100,True
1025737011,32,free,18.0,6000,IrishJobs.ie - Job Search App,SAONGROUP LIMITED,https://apps.apple.com/fi/app/irishjobs-ie-job-search-app/id1025737011?uo=4,Finland,4955932.674,89.61%,Business,job search_100,True
1131342792,32,free,43.0,6000,Uber Driver - para motoristas,"Uber Technologies, Inc.",https://apps.apple.com/pt/app/uber-driver-para-motoristas/id1131342792?uo=4,Portugal,7764868.542,75.35%,Business,job search_100,
348943344,32,free,3.0,6000,Jobsite - UK Job search app,Jobsite UK (Worldwide) Limited,https://apps.apple.com/au/app/jobsite-uk-job-search-app/id348943344?uo=4,Australia,22230862.18,86.55%,Business,job search_100,True
966123244,33,free,15.0,6000,yooture Jobsuche,Yooture AG,https://apps.apple.com/de/app/yooture-jobsuche/id966123244?uo=4,Germany,73363634.58,88.13%,Business,job search_100,True
1055577735,33,free,19.0,6000,SONIC JOBS Job Search,Sonicjobs App Ltd,https://apps.apple.com/fr/app/sonic-jobs-job-search/id1055577735?uo=4,France,56163971.98,83.34%,Business,job search_100,True
1550254458,33,free,75.0,6000,Jobilize Job Search,Jobilize LLC,https://apps.apple.com/ee/app/jobilize-job-search/id1550254458?uo=4,Estonia,1191726.313,89.53%,Business,job search_100,True
976023178,33,free,70.0,6000,Adzuna Job Search,Adzuna Limited,https://apps.apple.com/lt/app/adzuna-job-search/id976023178?uo=4,Lithuania,2279968.476,81.58%,Business,job search_100,True
452177816,33,free,4.0,6000,CTgoodjobs Job Search,Hong Kong Economic Times Ltd,https://apps.apple.com/at/app/ctgoodjobs-job-search/id452177816?uo=4,Austria,7825043.993,87.75%,Business,job search_100,True
1436568910,33,free,24.0,6000,Qerja,PT Qerja Manfaat Bangsa,https://apps.apple.com/in/app/qerja/id1436568910?uo=4,India,277122821.1,20.08%,Business,job search_100,
924927935,33,free,58.0,6000,Totaljobs - UK Job Search App,Totaljobs Group,https://apps.apple.com/ae/app/totaljobs-uk-job-search-app/id924927935?uo=4,UAE,9806331.398,99.15%,Business,job search_100,True
987884608,33,free,17.0,6000,b4work - Empleo y Trabajo,AOF 2014 SOCIEDAD LIMITADA,https://apps.apple.com/es/app/b4work-empleo-y-trabajo/id987884608?uo=4,Spain,42956709.6,90.72%,Business,job search_100,
1069568033,33,free,48.0,6000,hokify Job App - Jobs finden,JobSwipr GmbH,https://apps.apple.com/ch/app/hokify-job-app-jobs-finden/id1069568033?uo=4,Switzerland,8044930.658,93.15%,Business,job search_100,True
1560890032,33,free,22.0,6000,eFinancialCareers: Jobs + News,eFinancialCareers Limited,https://apps.apple.com/hk/app/efinancialcareers-jobs-news/id1560890032?uo=4,Hong Kong,6864057.73,91.74%,Business,job search_100,True
1093457564,33,free,52.0,6000,GulfTalent - Job Search App,Gulf Talent FZ-LLC,https://apps.apple.com/za/app/gulftalent-job-search-app/id1093457564?uo=4,South Africa,33312145.87,56.17%,Business,job search_100,True
1221472164,33,free,74.0,6017,Job Search TEFL.com,TEFL Professional Network Ltd,https://apps.apple.com/eg/app/job-search-tefl-com/id1221472164?uo=4,Egypt,58620081.79,57.28%,Education,job search_100,True
482877505,33,free,35.0,6000,Naukri.com Job Search,Info Edge (India) Ltd,https://apps.apple.com/nl/app/naukri-com-job-search/id482877505?uo=4,Netherlands,16270592.76,93.29%,Business,job search_100,True
482877505,33,free,29.0,6000,Naukri.com Job Search,Info Edge (India) Ltd,https://apps.apple.com/kr/app/naukri-com-job-search/id482877505?uo=4,South Korea,49790953.05,96.16%,Business,job search_100,True
1592466825,33,free,9.0,6000,全民帮兼职-线上兼职赚钱平台,"Shenzhen Chengdao Technology Co., Ltd.",https://apps.apple.com/cn/app/%E5%85%A8%E6%B0%91%E5%B8%AE%E5%85%BC%E8%81%8C-%E7%BA%BF%E4%B8%8A%E5%85%BC%E8%81%8C%E8%B5%9A%E9%92%B1%E5%B9%B3%E5%8F%B0/id1592466825?uo=4,China,766134643.6,54.30%,Business,job search_100,
976023178,33,free,154.0,6000,Adzuna Job Search,Adzuna Limited,https://apps.apple.com/ua/app/adzuna-job-search/id976023178?uo=4,Ukraine,27607643.09,62.55%,Business,job search_100,True
1454807501,33,free,13.0,6000,Alfred Jobs,Alfred ehf.,https://apps.apple.com/cz/app/alfred-jobs/id1454807501?uo=4,Czechia,8651870.281,80.87%,Business,job search_100,True
510893233,33,free,56.0,6000,Bayt.com Job Search,"Bayt.com, Inc.",https://apps.apple.com/th/app/bayt-com-job-search/id510893233?uo=4,Thailand,46523369.73,66.65%,Business,job search_100,True
1566502860,33,free,10.0,6000,Gemini Job Search,Blast Productions Limited,https://apps.apple.com/co/app/gemini-job-search/id1566502860?uo=4,Colombia,33077385.89,65.01%,Business,job search_100,True
1449090850,33,free,33.0,6000,NEA Job Search,Oum Savuth,https://apps.apple.com/my/app/nea-job-search/id1449090850?uo=4,Malaysia,27256450.45,84.21%,Business,job search_100,True
1224641282,33,free,20.0,6000,JobFlare for Job Search,Criteria Corp,https://apps.apple.com/gr/app/jobflare-for-job-search/id1224641282?uo=4,Greece,8108585.232,75.67%,Business,job search_100,True
1224641282,33,free,14.0,6000,JobFlare for Job Search,Criteria Corp,https://apps.apple.com/dk/app/jobflare-for-job-search/id1224641282?uo=4,Denmark,5717483.718,98.05%,Business,job search_100,True
1093457564,33,free,45.0,6000,GulfTalent - Job Search App,Gulf Talent FZ-LLC,https://apps.apple.com/ro/app/gulftalent-job-search-app/id1093457564?uo=4,Romania,14205672.69,73.66%,Business,job search_100,True
414607432,33,free,3.0,6000,JobsDB Job Search,Jobs DB Hong Kong Ltd,https://apps.apple.com/au/app/jobsdb-job-search/id414607432?uo=4,Australia,22230862.18,86.55%,Business,job search_100,True
1221472164,33,free,28.0,6017,Job Search TEFL.com,TEFL Professional Network Ltd,https://apps.apple.com/it/app/job-search-tefl-com/id1221472164?uo=4,Italy,44300560.03,74.39%,Education,job search_100,True
1224641282,33,free,25.0,6000,JobFlare for Job Search,Criteria Corp,https://apps.apple.com/id/app/jobflare-for-job-search/id1224641282?uo=4,Indonesia,130445190,47.69%,Business,job search_100,True
1119451499,33,free,113.0,6000,Job Search.,Marisa Carboni,https://apps.apple.com/ng/app/job-search/id1119451499?uo=4,Nigeria,15397471.36,7.47%,Business,job search_100,True
1532042887,33,free,82.0,6000,HiresGulf,HORIZON INTERNATIONAL RECRUITMENT SERVICES - SOLE PROPRIETORSHIP L.L.C,https://apps.apple.com/ke/app/hiresgulf/id1532042887?uo=4,Kenya,12133558.03,22.57%,Business,job search_100,True
1609696228,33,free,27.0,6007,UniEmploi,Othman Bechchar,https://apps.apple.com/il/app/uniemploi/id1609696228?uo=4,Israel,7999151.892,86.79%,Productivity,job search_100,True
1018633510,33,free,80.0,6012,Search all Jobs in BD,Md Fazlul Haque,https://apps.apple.com/bg/app/search-all-jobs-in-bd/id1018633510?uo=4,Bulgaria,4711453.85,67.95%,Lifestyle,job search_100,True
949875493,33,free,1.0,6000,JobSwipe - Find a Job Today,Adswipe,https://apps.apple.com/us/app/jobswipe-find-a-job-today/id949875493?uo=4,USA,291589835,88.50%,Business,job search_100,True
981491669,33,free,38.0,6000,Hiredly Job Search,Wobb Sdn Bhd,https://apps.apple.com/pk/app/hiredly-job-search/id981491669?uo=4,Pakistan,37708313.42,17.07%,Business,job search_100,True
379240463,33,free,59.0,6000,Trovit Jobs,"Trovit Search, S.L.",https://apps.apple.com/gb/app/trovit-jobs/id379240463?uo=4,UK,62185322.95,92.52%,Business,job search_100,True
1475654081,33,free,61.0,6000,Pogi Job Search,Pogi Inc.,https://apps.apple.com/vn/app/pogi-job-search/id1475654081?uo=4,Vietnam,66871606.52,68.70%,Business,job search_100,True
738323068,33,free,7.0,6000,IT Jobs Search,JobServe Limited,https://apps.apple.com/ca/app/it-jobs-search/id738323068?uo=4,Canada,35231377.02,92.70%,Business,job search_100,True
1468058632,33,free,2.0,6000,Jobsora - Búsqueda de empleo,Yaroslava Majstrovich,https://apps.apple.com/ar/app/jobsora-b%C3%BAsqueda-de-empleo/id1468058632?uo=4,Argentina,33712623.81,74.29%,Business,job search_100,True
1040443949,33,free,41.0,6000,Reed.co.uk Job Search,Reed Online Ltd,https://apps.apple.com/ph/app/reed-co-uk-job-search/id1040443949?uo=4,Philippines,47149028.13,43.03%,Business,job search_100,True
981491669,33,free,55.0,6000,Hiredly Job Search,Wobb Sdn Bhd,https://apps.apple.com/tw/app/hiredly-job-search/id981491669?uo=4,Taiwan,19751660,83.80%,Business,job search_100,True
452177816,33,free,37.0,6000,CTgoodjobs Job Search,Hong Kong Economic Times Ltd,https://apps.apple.com/no/app/ctgoodjobs-job-search/id452177816?uo=4,Norway,5271885.736,98.00%,Business,job search_100,True
1271990503,33,free,49.0,6000,Kalibrr Job Search,KALIBRR TECHNOLOGY VENTURES INC.,https://apps.apple.com/sg/app/kalibrr-job-search/id1271990503?uo=4,Singapore,5057482.836,88.95%,Business,job search_100,True
1475654081,33,free,42.0,6000,Pogi Job Search,Pogi Inc.,https://apps.apple.com/pl/app/pogi-job-search/id1475654081?uo=4,Poland,32074671.33,84.52%,Business,job search_100,True
880539848,33,free,18.0,6006,Job Interviews - The Job Search Solution,Tony Beshara,https://apps.apple.com/fi/app/job-interviews-the-job-search-solution/id880539848?uo=4,Finland,4955932.674,89.61%,Reference,job search_100,True
1290184837,33,free,50.0,6000,jobs.lu - Job Finder App,JOBS LU LIMITED,https://apps.apple.com/sk/app/jobs-lu-job-finder-app/id1290184837?uo=4,Slovakia,4522837.99,82.85%,Business,job search_100,True
452177816,33,free,36.0,6000,CTgoodjobs Job Search,Hong Kong Economic Times Ltd,https://apps.apple.com/nz/app/ctgoodjobs-job-search/id452177816?uo=4,New Zealand,4617108.405,90.81%,Business,job search_100,True
1530234039,33,free,43.0,6000,Tecnovagas – Empregos de TI,Arthur Franca,https://apps.apple.com/pt/app/tecnovagas-empregos-de-ti/id1530234039?uo=4,Portugal,7764868.542,75.35%,Business,job search_100,True
724241430,34,free,154.0,6000,Naukrigulf Job Search App,Info Edge (India) Ltd,https://apps.apple.com/ua/app/naukrigulf-job-search-app/id724241430?uo=4,Ukraine,27607643.09,62.55%,Business,job search_100,True
1234492588,34,free,61.0,6000,JobHopin - AI Recruit Platform,JobHop PTE LTD,https://apps.apple.com/vn/app/jobhopin-ai-recruit-platform/id1234492588?uo=4,Vietnam,66871606.52,68.70%,Business,job search_100,True
673035552,34,free,48.0,6000,Turijobs - Trabajo en Turismo,Turijobs Tourism Services S.L.,https://apps.apple.com/ch/app/turijobs-trabajo-en-turismo/id673035552?uo=4,Switzerland,8044930.658,93.15%,Business,job search_100,True
1290184837,34,free,4.0,6000,jobs.lu - Jobsuche Luxemburg,JOBS LU LIMITED,https://apps.apple.com/at/app/jobs-lu-jobsuche-luxemburg/id1290184837?uo=4,Austria,7825043.993,87.75%,Business,job search_100,True
976023178,34,free,25.0,6000,Adzuna Job Search,Adzuna Limited,https://apps.apple.com/id/app/adzuna-job-search/id976023178?uo=4,Indonesia,130445190,47.69%,Business,job search_100,True
1025737011,34,free,15.0,6000,IrishJobs.ie - Job Search App,SAONGROUP LIMITED,https://apps.apple.com/de/app/irishjobs-ie-job-search-app/id1025737011?uo=4,Germany,73363634.58,88.13%,Business,job search_100,True
1018633510,34,free,52.0,6012,Search all Jobs in BD,Md Fazlul Haque,https://apps.apple.com/za/app/search-all-jobs-in-bd/id1018633510?uo=4,South Africa,33312145.87,56.17%,Lifestyle,job search_100,True
950558510,34,free,7.0,6000,Shine.com Job Search,HT Media Limited,https://apps.apple.com/ca/app/shine-com-job-search/id950558510?uo=4,Canada,35231377.02,92.70%,Business,job search_100,True
1579998425,34,free,82.0,6000,JobSeer: Skip the job search,Fangzhou Lu,https://apps.apple.com/ke/app/jobseer-skip-the-job-search/id1579998425?uo=4,Kenya,12133558.03,22.57%,Business,job search_100,True
1018633510,34,free,75.0,6012,Search all Jobs in BD,Md Fazlul Haque,https://apps.apple.com/ee/app/search-all-jobs-in-bd/id1018633510?uo=4,Estonia,1191726.313,89.53%,Lifestyle,job search_100,True
1027574302,34,free,5.0,6000,RiseSmart,RiseSmart Inc,https://apps.apple.com/be/app/risesmart/id1027574302?uo=4,Belgium,10443213.78,90.37%,Business,job search_100,
1570245630,34,free,55.0,6000,"Careerjet - 工作,找工作,徵才",Careerjet Limited,https://apps.apple.com/tw/app/careerjet-%E5%B7%A5%E4%BD%9C-%E6%89%BE%E5%B7%A5%E4%BD%9C-%E5%BE%B5%E6%89%8D/id1570245630?uo=4,Taiwan,19751660,83.80%,Business,job search_100,True
391497378,34,free,59.0,6000,jobs.ch – Job Search,jobs.ch ag,https://apps.apple.com/gb/app/jobs-ch-job-search/id391497378?uo=4,UK,62185322.95,92.52%,Business,job search_100,True
917565665,34,free,43.0,6000,Vagas de emprego | JORA,Job Seeker Pty Ltd,https://apps.apple.com/pt/app/vagas-de-emprego-jora/id917565665?uo=4,Portugal,7764868.542,75.35%,Business,job search_100,True
1479832803,34,free,23.0,6017,RT Lane Recruitment,Tapas Singh,https://apps.apple.com/hu/app/rt-lane-recruitment/id1479832803?uo=4,Hungary,7836049.646,80.37%,Education,job search_100,True
1040443949,34,free,33.0,6000,Reed.co.uk Job Search,Reed Online Ltd,https://apps.apple.com/my/app/reed-co-uk-job-search/id1040443949?uo=4,Malaysia,27256450.45,84.21%,Business,job search_100,True
1600630779,34,free,56.0,6000,Job Postings,Ramazan ERBASARAN,https://apps.apple.com/th/app/job-postings/id1600630779?uo=4,Thailand,46523369.73,66.65%,Business,job search_100,True
1040443949,34,free,3.0,6000,Reed.co.uk Job Search,Reed Online Ltd,https://apps.apple.com/au/app/reed-co-uk-job-search/id1040443949?uo=4,Australia,22230862.18,86.55%,Business,job search_100,True
1069568033,34,free,70.0,6000,hokify Job App - Find Jobs,JobSwipr GmbH,https://apps.apple.com/lt/app/hokify-job-app-find-jobs/id1069568033?uo=4,Lithuania,2279968.476,81.58%,Business,job search_100,True
482877505,34,free,26.0,6000,Naukri.com Job Search,Info Edge (India) Ltd,https://apps.apple.com/ie/app/naukri-com-job-search/id482877505?uo=4,Ireland,4221655.706,84.52%,Business,job search_100,True
724241430,34,free,113.0,6000,Naukrigulf Job Search App,Info Edge (India) Ltd,https://apps.apple.com/ng/app/naukrigulf-job-search-app/id724241430?uo=4,Nigeria,15397471.36,7.47%,Business,job search_100,True
1080703937,34,free,2.0,6005,Hosco: Empleos en Hostelería,Hospitality Connection SARL,https://apps.apple.com/ar/app/hosco-empleos-en-hosteler%C3%ADa/id1080703937?uo=4,Argentina,33712623.81,74.29%,Social Networking,job search_100,True
